STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Season,Month,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/24/85,Summer,August,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",23.3,",,0",11.7,",,0",17.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/25/85,Summer,August,,,,,13.2,",,0,",0,"P,,0,",0,"P,,0,",21.1,",,0",15,",,0",18.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/26/85,Summer,August,,,,,27.9,",,0,",0,"P,,0,",0,"P,,0,",23.9,",,0",16.1,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/27/85,Summer,August,,,,,4.6,",,0,",0,"P,,0,",0,"P,,0,",27.2,",,0",16.1,",,0",17.8,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/28/85,Summer,August,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",25.6,",,0",12.2,",,0",13.9,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/29/85,Summer,August,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",26.1,",,0",11.7,",,0",14.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/30/85,Summer,August,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",27.8,",,0",12.8,",,0",16.1,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/31/85,Summer,August,,,,,3,",,0,",0,"P,,0,",0,"P,,0,",27.2,",,0",14.4,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/1/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,",,0,",26.7,",,0",15,",,0",17.2,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/2/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",24.4,",,0",12.8,",,0",14.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/3/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",28.9,",,0",13.3,",,0",16.1,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/4/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",29.4,",,0",14.4,",,0",16.7,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/5/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",30.6,",,0",15,",,0",16.7,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/6/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",30,",,0",15,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/7/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",27.8,",,0",17.2,",,0",19.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/8/85,Fall,September,,,,,1.8,",,0,",0,"P,,0,",0,"P,,0,",30,",,0",17.8,",,0",19.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/9/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",31.1,",,0",17.2,",,0",18.9,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/10/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",30.6,",,0",16.1,",,0",17.8,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/11/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",29.4,",,0",16.1,",,0",18.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/12/85,Fall,September,,,,,5.8,",,0,",0,"P,,0,",0,"P,,0,",23.9,",,0",11.7,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/13/85,Fall,September,,,,,0.8,",,0,",0,"P,,0,",0,"P,,0,",15,",,0",7.2,",,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/14/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",18.3,",,0",0,",,0",7.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/15/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",17.8,",,0",0,",,0",1.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/16/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.7,",,0",1.7,",,0",3.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/17/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",22.2,",,0",1.1,",,0",4.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/18/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",23.9,",,0",2.8,",,0",6.1,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/19/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",25,",,0",3.9,",,0",7.8,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/20/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",26.7,",,0",6.1,",,0",8.9,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/21/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",26.1,",,0",7.2,",,0",11.7,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/22/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",25.6,",,0",10,",,0",14.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/23/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",24.4,",,0",11.1,",,0",14.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/24/85,Fall,September,,,,,1.5,",,0,",0,"P,,0,",0,"P,,0,",25.6,",,0",12.8,",,0",17.2,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/25/85,Fall,September,,,,,3,",,0,",0,"P,,0,",0,"P,,0,",23.3,",,0",5.6,",,0",8.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/26/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.1,",,0",5.6,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/27/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.7,",,0",10,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/28/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",17.8,",,0",4.4,",,0",7.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/29/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.7,",,0",2.2,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,9/30/85,Fall,September,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",22.2,",,0",2.8,",,0",4.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/1/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,",,0,",25.6,",,0",0,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/2/85,Fall,October,,,,,13,",,0,",0,"P,,0,",0,"P,,0,",25,",,0",9.4,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/3/85,Fall,October,,,,,24.6,",,0,",0,"P,,0,",0,"P,,0,",16.7,",,0",10.6,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/4/85,Fall,October,,,,,4.6,",,0,",0,"P,,0,",0,"P,,0,",17.8,",,0",10.6,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/5/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",26.1,",,0",9.4,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/6/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",17.2,",,0",4.4,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/7/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",13.9,",,0",-1.1,",,0",1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/8/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.7,",,0",-0.6,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/9/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",20.6,",,0",4.4,",,0",5.6,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/10/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",25.6,",,0",5.6,",,0",6.7,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/11/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",24.4,",,0",5,",,0",10,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/12/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",27.8,",,0",15.6,",I,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/13/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",20.6,",,0",12.2,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/14/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",26.1,",,0",10,",,0",10,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/15/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",27.8,",,0",10,",,0",12.2,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/16/85,Fall,October,,,,,2.8,",,0,",0,"P,,0,",0,"P,,0,",26.1,",,0",10.6,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/17/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.1,",,0",0,",,0",5.6,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/18/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",18.9,",,0",6.7,",I,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/19/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",22.2,",,0",4.4,",,0",5.6,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/20/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",27.8,",,0",12.2,",I,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/21/85,Fall,October,,,,,8.9,",,0,",0,"P,,0,",0,"P,,0,",25.6,",,0",4.4,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/22/85,Fall,October,,,,,13.5,",,0,",0,"P,,0,",0,"P,,0,",10.6,",,0",4.4,",,0",7.8,",I,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/23/85,Fall,October,,,,,2,",,0,",0,"P,,0,",0,"P,,0,",12.2,",,0",10,",I,0",11.1,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/24/85,Fall,October,,,,,3.6,",,0,",0,"P,,0,",0,"P,,0,",14.4,",I,0",9.4,",,0",17.8,",I,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/25/85,Fall,October,,,,,1,",,0,",0,"P,,0,",0,"P,,0,",18.9,",,0",11.1,",,0",12.2,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/26/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.1,",,0",-2.2,",,0",-1.1,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/27/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",17.8,",,0",4.4,",I,0",5.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/28/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",20,",,0",4.4,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/29/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",19.4,",,0",-1.1,",,0",0,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/30/85,Fall,October,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",11.1,",,0",2.2,",I,0",2.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,10/31/85,Fall,October,,,,,0.8,",,0,",0,"P,,0,",0,"P,,0,",6.7,",,0",2.2,",,0",6.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/1/85,Fall,November,,,,,2,",,0,",0,"P,,0,",0,",,0,",10,",,0",6.7,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/2/85,Fall,November,,,,,2.5,",,0,",0,"P,,0,",0,"P,,0,",12.2,",,0",6.7,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/3/85,Fall,November,,,,,21.6,",,0,",0,"P,,0,",0,"P,,0,",11.1,",,0",6.1,",,0",6.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/4/85,Fall,November,,,,,5.1,",,0,",0,"P,,0,",0,"P,,0,",11.1,",I,0",6.7,",,0",12.2,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/5/85,Fall,November,,,,,64.8,",,0,",0,"P,,0,",0,"P,,0,",12.2,",,0",1.1,",,0",2.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/6/85,Fall,November,,,,,0.5,",,0,",0,"P,,0,",0,"P,,0,",11.1,",,0",0,",,0",6.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/7/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",10,",,0",-2.2,",,0",-1.1,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/8/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",15.6,",,0",-1.7,",,0",-1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/9/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",11.7,",,0",-5.6,",,0",-1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/10/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",15.6,",,0",-1.7,",,0",5,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/11/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.1,",,0",3.3,",,0",4.4,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/12/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",22.8,",,0",5.6,",I,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/13/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.1,",,0",7.8,",,0",10,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/14/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",22.2,",,0",11.1,",I,0",12.2,",I,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/15/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",22.2,",,0",14.4,",I,0",17.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/16/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",21.1,",,0",2.2,",,0",6.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/17/85,Fall,November,,,,,3.8,",,0,",0,"P,,0,",0,"P,,0,",7.8,",,0",3.3,",,0",7.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/18/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",20,",,0",4.4,",,0",6.7,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/19/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",20.6,",,0",7.8,",I,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/20/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",22.2,",,0",7.8,",,0",13.3,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/21/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",23.9,",,0",8.9,",,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/22/85,Fall,November,,,,,24.1,",,0,",0,"P,,0,",0,"P,,0,",10,",,0",-1.1,",,0",-1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/23/85,Fall,November,,,,,3.8,",,0,",0,"P,,0,",0,"P,,0,",7.8,",,0",-4.4,",,0",-2.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/24/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",12.2,",,0",-1.7,",,0",1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/25/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",10,",,0",0.6,",,0",2.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/26/85,Fall,November,,,,,0,",,0,",0,"P,,0,",0,"P,,0,",11.1,",,0",2.2,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,11/27/85,Fall,November,,,,,1.8,",,0,",0,"P,,0,",0,"P,,0,",18.9,",,0",4.4,",,0",14.4,",,0,",,,,,,,,,,,,,,,,,,,,
